pc1,pc2,sparsity
-0.20168236,0.07772354,8
0.61187714,-0.10141356,1
-0.24520212,-0.08935393,12
0.15343277,-0.11852453,2
-0.16766587,0.08702883,16
-0.25252393,-0.12112375,64
0.107321404,-0.08125583,1
-0.11521004,-0.19539951,4
0.5992649,-0.10719662,1
0.5375208,-0.22292925,2
-0.054900706,0.333557,4
-0.1877351,0.08393723,2
-0.4113199,0.124712124,2
0.35067216,-0.057039913,2
-0.038654037,0.029522272,1
0.44077018,-0.1354021,1
0.29320523,-0.04483892,2
0.47605395,-0.057813525,2
-0.14672099,-0.07935531,2
-0.009858995,-0.10893687,2
-0.2369816,0.06781156,1
0.14551087,-0.040922835,1
0.061614834,0.30537578,1
0.107158534,-0.08170108,4
-0.35049626,0.05709515,16
0.19284746,0.07874397,2
-0.2542549,0.028100057,16
-0.35305175,0.12659596,512
0.5601057,-0.22802068,2
-0.39130262,0.093489654,80
0.35646924,0.09370203,1
-0.27553427,0.009744793,5
0.19284746,0.07874397,2
-0.23602307,0.11050843,1
-0.3148439,-0.21101363,4
-0.23843047,-0.026308106,3
0.44316232,0.021527417,1
0.3767727,0.17390165,1
-0.22976188,-0.010851599,4
-0.23221809,-0.09263055,384
-0.100264385,0.3340768,1
-0.0017741747,-0.06415426,2
0.44971266,-0.029862039,2
-0.08414538,0.54401517,1
-0.16947567,-0.015311258,2
0.0014374014,0.28756157,16
-0.2239615,0.22512695,1
0.03399971,-0.097552836,2
-0.26167125,-0.025763534,1
-0.22246337,-0.30569887,32
-0.09256947,0.002111027,1
-0.25875998,0.009258601,8
-0.20702559,-0.29772866,1
-0.13436122,0.033528954,4
-0.2306393,-0.21355154,4
-0.25954947,-0.12810734,64
0.60550016,0.045950998,1
0.55989933,-0.01710553,1
0.39220434,-0.06197669,1
-0.19634739,-0.29633874,8
-0.20444526,0.23361415,8
-0.019919198,-0.053534657,2
0.40155983,0.20042746,1
-0.077831514,-0.12580337,1
0.126992,0.47004104,1
-0.022322621,-0.31214598,2
0.071064174,0.052937668,1
-0.23288986,-0.11510994,2
-0.28268436,-0.028282247,1024
-0.28384367,-0.13388416,8
-0.38955814,0.08127501,4
-0.00046726686,0.13185203,2
0.44398156,0.17378715,1
-0.35478187,0.0076883957,2
-0.106187664,-0.14462781,2
-0.17827697,0.20394064,2
0.36354434,-0.18490669,2
-0.26872888,0.002545814,512
0.014398558,0.4016731,1
-0.3149581,0.06249031,20
-0.20772603,-0.12949511,32
0.29361883,-0.1300044,4
-0.12429472,-0.024177946,2
-0.22955263,-0.2933612,4
-0.072446585,-0.16129833,2
-0.037336856,0.16521642,8
-0.27087402,-0.030002072,2
-0.3144481,-0.017917478,1
0.6558738,0.109152876,1
0.112462446,-0.023423541,1
-0.15123901,0.028790588,1
0.34395474,-0.0433902,2
0.12594107,-0.3019371,2
-0.15891512,-0.19185874,2
-0.15891175,-0.0035329033,2
-0.2177731,-0.015857078,4
-0.111006305,0.117837094,1
0.26283735,0.011420814,1
0.28219652,0.23739043,2
-0.196777,-0.38893735,28
0.107108615,0.039117824,1
0.101328574,0.24336559,1
-0.03365335,0.36266947,1
-0.055762675,0.23533484,8
-0.059645712,0.3762626,1
-0.09124578,-0.21630105,256
0.40748823,0.04093694,1
0.52036166,-0.270075,2
-0.2844158,0.0044643963,12
-0.19557486,0.023700995,1
-0.1721962,0.0419572,32
0.4436734,0.076088145,2
-0.22871135,-0.37183484,16
-0.23982422,0.16577548,1
0.36162212,0.05406444,1
-0.374156,0.0016423895,8
-0.17402032,0.15459418,48
-0.30886823,0.1398271,128
-0.24372385,0.051488336,128
-0.33414248,-0.019284569,256
-0.34586668,-0.13502958,16
-0.20144077,-0.23619649,4
-0.25252533,-0.27701724,1
-0.027336748,0.19237547,2
0.4271358,-0.21344993,2
-0.31708416,-0.03058954,2
0.4897313,-0.0788845,1
-0.12094625,0.29626244,1
-0.086599395,0.12976573,8
0.11524096,-0.14882445,1
-0.13074322,0.21927027,254
-0.22816545,0.16221632,2
0.034870658,-0.19456899,1
-0.2580275,0.25519854,2
-0.32471776,0.049210574,4
-0.4339026,0.1318011,384
-0.030880183,0.19916272,1
-0.046155274,-0.12909071,4
0.25744376,0.00012847286,1
-0.05962162,0.17880167,24
0.25174052,-0.08530576,1
-0.13198936,-0.080675445,4
-0.17859066,-0.14143074,1
-0.042713962,0.13007647,4
-0.33964035,-0.16541457,256
0.22576557,0.371358,2
-0.010516629,-0.3820375,192
0.168459,0.2541322,1
0.28683546,-0.16953938,2
0.39367247,0.1141436,1
-0.12634626,-0.1559144,4
-0.1238891,-0.28105968,2
0.38962364,-0.2771151,8
-0.20961681,-0.028005933,16
0.24619783,-0.07811581,2
-0.31776762,0.23110503,2
-0.06776208,-0.02358425,1
-0.12116401,-0.099752,2
-0.33048818,0.11174872,60
0.62861377,-0.005932586,1
0.086235434,0.32845113,2
-0.20227969,0.345931,8
0.12510607,-0.29796863,128
-0.19122484,0.12501487,4
-0.3418852,0.060595185,4
0.42807543,-0.13505444,2
-0.14803834,0.29388276,1
-0.181971,0.0635595,96
-0.03856491,0.2789974,1
-0.13072318,0.24907233,1
0.030479234,-0.25583306,2
-0.37385136,-0.06418161,64
0.17350361,0.16779764,4
-0.08996669,0.02399223,16
-0.30803478,0.098531775,4
-0.29929695,-0.051696867,1024
0.462043,0.104212515,1
-0.13917363,0.17312817,2
-0.050066378,0.05831868,12
0.008261799,-0.16310817,2
-0.34541637,0.008660824,2
0.4616255,0.09087549,1
0.16109371,-0.35468036,4
-0.20301777,-0.124715425,8
0.47162956,-0.2628301,1
-0.19862752,0.044164605,2
0.21981432,-0.22133273,4
0.32338002,-0.15683244,2
-0.31382605,0.27092963,64
-0.1909471,-0.087241024,8
-0.12922166,0.065868884,1
0.37355652,-0.11806737,1
0.39746082,0.104102924,1
0.09387706,0.21888725,2
-0.26052135,-0.16688533,2
-0.092693366,-0.26870248,1
0.454249,0.03580992,1
0.39149207,-0.0008330128,1
-0.20270409,-0.03310998,1
-0.05768629,0.19282232,1
0.13983892,-0.009037881,1
0.6366645,0.11528393,1
0.13860495,0.2337717,1
0.008338729,0.010839449,2
0.26211888,-0.005293891,1
-0.35477206,-0.013301397,24
-0.27751955,-0.09402313,2
-0.27886936,-0.35289904,8
0.4769763,-0.17934643,1
0.104225256,0.27345747,1
0.48083293,-0.2431556,2
0.26422328,-0.21226235,4
0.08460774,-0.23603109,4
0.551076,-0.039069694,1
-0.032095537,-0.19536287,2
-0.3090189,-0.010330047,1
0.16737434,0.12642537,2
-0.010121944,0.3651463,4
0.30171472,-0.19873644,1
-0.15069348,-0.16552667,1
-0.24599159,0.120279394,2
0.18677498,0.049545392,2
-0.29428938,0.1355546,512
-0.12707622,-0.31068686,4
0.012468009,0.25134772,2
0.058719117,0.33426622,1
0.13312544,0.027193297,1
0.2629825,-0.13921522,2
-0.27202058,0.11247978,125
-0.27243486,0.2303327,512
-0.05838092,-0.071242444,1
-0.15253988,0.43311894,1
0.16524795,-0.092653304,4
0.033570934,-0.097812064,8
0.10303457,-0.17496902,2
-0.25341088,-0.09495139,224
-0.183972,-0.03938458,205
0.48830697,-0.050558973,1
-0.2523164,-0.02700896,2
-0.19980249,-0.06642724,256
-0.03176725,0.31956342,72
0.28606695,0.27935433,1
-0.34533527,0.086361416,4
-0.011776349,-0.15336967,4
-0.1964457,-0.09522381,256
0.06161347,-0.037781518,2
-0.09178606,-0.2123416,2
-5.7850625e-06,0.19393599,1
0.16082314,-0.06288536,1
-0.1878132,-0.044816185,1
0.30684566,-0.058941267,1
0.6869743,-0.111267135,1
-0.1933908,-0.15725556,192
-0.11530334,-0.14846839,1
0.40065628,0.33809432,1
0.007498919,-0.06571004,2
-0.31013304,-0.07130144,512
0.5941,-0.0550918,1
-0.32400188,-0.124521166,12
0.6463691,-0.14153914,1
0.008620356,-0.12165646,1
-0.22174528,-0.20547472,1
-0.21052292,0.0563629,64
0.22758079,0.3931111,1
0.2397858,0.20756415,4
-0.16091006,-0.003220615,8
-0.27408275,0.11115959,112
0.20231086,0.5322858,1
0.37728366,-0.01685828,4
-0.10666618,0.08710614,2
0.19827107,0.3796778,2
0.44767588,0.019993175,2
0.63995403,0.17598185,1
-0.09625773,0.11714702,4
-0.26906246,-0.09608932,2
0.6073755,0.1672358,1
-0.15365012,-0.012271174,2
-0.19544232,0.17713353,96
0.14396638,0.31286708,1
0.083941884,0.64366746,1
0.046333596,0.26575595,2
0.19429743,0.10467457,3
-0.038002938,0.15753016,2
-0.1719212,-0.114555374,128
-0.1481448,-0.12589568,1
0.07167872,0.32741868,1
0.2613914,-0.009880623,1
-0.29590195,0.30609846,1
-0.041703798,0.30080578,4
0.33373827,-0.080152094,2
0.08879715,0.5112165,1
0.27362695,-0.0025730594,1
-0.023836369,0.20712341,4
0.17681845,-0.06947354,1
-0.2304669,-0.24042521,1
-0.2935501,0.10575714,2
-0.26428446,0.16092807,2
-0.23839971,0.08499876,42
0.38964462,0.027381226,1
-0.36522236,0.08097748,512
-0.17292684,0.12099903,8
-0.31063563,-0.108131945,1024
0.559922,-0.06972226,1
-0.034749486,-0.25499204,4
-0.40512177,0.07245387,256
0.2729103,-0.0021074438,2
-0.18779697,0.11923119,1
-0.20274083,0.24561846,1
-0.21584342,-0.16731074,512
-0.31231,0.15295008,256
0.019330367,-0.35167104,4
-0.3796913,0.07394825,96
-0.34419337,-0.06411787,384
0.3774396,-0.014584809,1
-0.41516772,0.12563334,8
-0.23101963,0.07330294,1
-0.2707922,-0.13203882,2
0.25039387,0.31142443,2
-0.07190252,-0.05557799,4
-0.2936531,0.2900634,48
-0.23278889,-0.093129374,2
-0.225485,0.011049197,1024
-0.27341372,-0.27299187,55
-0.27251926,0.108592235,6
0.01496161,0.6124392,1
0.08827545,-0.11583265,4
0.19728868,0.08312682,2
-0.23847759,-0.38261196,2
-0.03400418,0.0555834,2
0.10882849,0.51520056,2
-0.33605298,-0.002314425,80
-0.35245818,0.087995104,16
0.4272735,-0.08919616,1
-0.12848216,-0.065287605,4
-0.09777699,-0.26908332,8
0.121544935,0.26851138,2
0.042681523,0.1273811,2
0.58548725,0.14953755,1
-0.1342381,0.10513148,4
-0.19462943,-0.24170431,4
-0.09564032,0.1914019,2
0.29612592,-0.23193114,2
-0.10385413,0.44251359,2
0.08815805,0.34381366,1
0.10257291,-0.043097574,2
-0.33247802,-0.0051991562,4
-0.20752668,0.010161153,4
0.5228672,0.044973478,1
0.64007676,-0.07214378,1
-0.21207613,-0.15037753,16
-0.2782258,0.0057968744,2
-0.005754486,0.29804805,1
0.046564456,0.2223651,1
0.5228672,0.044973478,1
-0.29303092,-0.2583741,192
-0.07044096,0.16849358,448
-0.28466457,-0.096584104,4
0.3155817,-0.015044884,1
-0.35817048,-0.11176654,192
-0.27748713,-0.060412806,1
-0.15482827,-0.06470876,2
-0.3224588,0.060381837,13
0.49207816,-0.23970568,4
0.39792934,-0.06413421,1
-0.23194224,-0.19222559,1
-0.05633624,-0.17997187,1
-0.27578315,-0.21714023,64
-0.29379037,-0.094299324,12
-0.03205594,0.15634796,4
-0.10908052,-0.27454042,14
0.2714401,0.06052206,1
-0.4215304,0.08921338,8
-0.22055294,-0.16544877,2
-0.26713914,-0.06964127,128
0.44181815,0.112487726,1
-0.29728743,0.20173088,16
0.09650723,0.5412788,1
-0.017331596,-0.20105691,2
0.20845313,0.0030703582,1
-0.11754592,0.007174459,1
-0.24992605,-0.029697288,4
-0.30197307,0.17540789,1
0.37085783,-0.023205167,1
0.009005841,-0.06938014,4
-0.18151255,-0.04456632,1
0.298542,-0.05152558,1
0.0602832,-0.26794112,4
-0.165071,-0.41125098,8
0.037596058,-0.0093834875,1
-0.3244015,-0.013810111,2
-0.2613302,-0.09093626,192
0.12623774,0.14719471,20
-0.20177037,-0.1267233,64
0.02512758,0.058526315,1
-0.23857015,-0.22453696,128
0.14139467,-0.15645531,1
0.2522816,0.18472476,2
0.14184739,0.03286074,1
-0.19180487,0.068126485,1
0.062484853,-0.119791195,1
0.4670518,-0.033382393,1
-0.14547458,0.3281925,8
-0.39790666,0.1267477,512
-0.3523235,0.031992268,1
-0.11830943,-0.07668581,1
0.7030179,0.10526997,1
0.3859013,-0.011124151,2
0.08759087,-0.06670121,4
-0.2301345,0.30381092,15
0.26012468,0.08073912,2
-0.37471873,0.17793131,1
-0.25238997,-0.1568231,64
0.048170716,-0.28634408,4
-0.1628513,0.09308512,128
0.14113715,0.26057303,2
0.35749388,0.33508775,1
-0.035593692,0.10615443,1
-0.15725197,-0.025765182,2
-0.26603198,-0.08497519,2
0.15614988,0.02231692,1
0.21238309,-0.16439843,2
-0.24890201,0.053760998,30
0.021630019,-0.17175162,1
-0.031024283,0.18280189,1
-0.2460918,-0.30176738,1
-0.30453134,0.22424807,16
0.010603855,0.26059276,1
0.48083293,-0.2431556,2
0.20322843,-0.022908062,1
0.5258753,-0.1560213,2
-0.20881326,0.05500475,144
-0.11079276,-0.11370086,1
-0.2503278,0.13091105,1
0.32682592,-0.1650181,2
-0.29993138,0.1083504,1
0.5058205,0.0016028067,1
0.02858795,0.41836584,4
-0.2113224,-0.13040622,1
0.044539444,-0.04546925,1
-0.2886566,0.026132701,4
-0.053836636,0.3104691,1
-0.011904908,-0.23849334,2
0.06872163,0.20395884,1
-0.009093817,0.35625443,1
-0.13185443,-0.17245679,1
0.3943257,0.3183865,1
0.17011264,0.14006379,1
0.3199325,-0.11154236,2
-0.2301064,-0.0059881266,16
0.41090026,0.35565,1
-0.29112133,-0.18382409,1
-0.11092097,0.18794563,2
-0.17279297,0.16587974,1
0.38423628,-0.19543634,1
-0.3079737,0.048884686,8
-0.08485121,-0.2616733,1
-0.30325627,-0.27562058,2
0.3933493,-0.17545478,1
-0.18965876,0.18497756,2
0.24252118,0.3474319,1
-0.1950641,-0.18611337,4
-0.11862336,-0.12789428,8
0.34341842,0.011498234,1
-0.40989685,0.12587722,16
0.5608556,-0.0488893,1
-0.010826244,-0.12619121,1
0.02178246,-0.19580285,1
0.008525218,0.333502,8
0.013334747,-0.1511702,4
0.047136195,-0.07392866,2
-0.26905018,0.0063736853,320
-0.19763732,-0.021723907,2
0.09813093,-0.1978284,1
-0.15809898,0.1551384,1
-0.2807337,-0.04452436,6
0.00235185,0.122188404,2
-0.13683961,0.35451162,64
-0.19027293,0.12800133,1
0.05379034,0.45463964,1
0.2799149,0.19133285,1
-0.24710757,0.13394688,1
-0.2165177,-0.08181036,1
-0.17351101,-0.01357581,8
0.6349736,0.12063443,1
0.23318626,-0.051766276,2
0.17752178,0.43477172,1
0.09374765,-0.005787062,4
0.23035648,0.22811356,1
-0.29743385,-0.018637586,48
-0.26221249,0.017306143,2
-0.22803317,-0.17387386,64
-0.35934532,0.09987578,512
0.5095209,-0.089887574,2
0.04474056,-0.3146691,4
-0.01929592,-0.19987693,2
-0.20773552,-0.23631108,1
0.15295152,0.11513774,1
-0.34892386,-0.10033123,64
-0.079144835,-0.1992086,2
-0.29623035,0.024309339,1
-0.008608993,0.16178003,1
-0.18618841,0.12550755,16
-0.39468914,-0.044841085,32
-0.14683595,0.11298561,2
-0.2710682,-0.11368694,64
-0.24302849,-0.073674984,4
0.5001278,0.06602901,1
-0.25716823,0.27472666,96
-0.321703,0.34149736,64
0.17139082,-0.097837634,2
0.21714851,0.4260001,4
-0.25224996,-0.1612033,128
-0.038999677,-0.066267736,64
0.0115359025,-0.13956402,2
0.18039677,-0.28026557,2
-0.30204636,-0.17311232,64
0.40903276,0.098790556,2
0.20845313,0.0030703582,1
0.27777308,-0.074019484,2
-0.24966696,-0.07624289,448
-0.15309909,-0.15869464,1
-0.2861623,0.010408065,8
0.4377479,-0.10299659,1
-0.016424458,-0.16709627,1
0.06753542,0.29540813,1
-0.11434812,-0.23904344,2
-0.07847913,-0.09718049,2
0.07406831,-0.2628362,2
-0.26181263,-0.43069914,2
-0.0031163713,0.23857817,2
-0.31907558,-0.027887633,256
-0.26173538,0.18794532,32
0.51453835,-0.08679336,2
-0.19616444,-0.2323721,2
0.11764698,-0.05729232,1
0.44576222,0.01875255,1
-0.2605848,0.18514106,8
-0.26570278,-0.0018216032,64
0.18246897,0.18468864,2
-0.24280642,0.05195302,8
0.16979857,-0.34174109,1
0.08995658,-0.080958895,4
0.36242846,-0.17251517,2
-0.336128,-0.13719346,2
-0.33197284,-0.02381776,2
-0.26063982,0.023456149,12
-0.25959182,0.1984213,12
-0.37245673,-0.23556317,1
-0.22607496,-0.04322408,2
-0.19374917,-0.38093713,8
0.010340713,-0.11418009,1
-0.09155482,-0.07368014,4
-0.27555832,-0.26027477,4
-0.21182835,-0.09397376,1
-0.07216171,-0.24882525,8
-0.21407828,-0.2751071,2
0.38401574,0.080684334,1
-0.28118017,0.20406184,12
-0.20119001,-0.08951044,2
-0.19984904,-0.20078908,8
-0.21783863,0.24009153,4
0.29282874,0.32658845,2
-0.033287127,-0.08975185,4
-0.113161124,0.07633701,2
-0.26755446,-0.1889779,4
0.07730757,0.053049903,1
0.04484437,-0.1703188,4
0.03627193,-0.23553205,2
-0.28930622,0.13219026,1
-0.0051156688,-0.25729704,1
0.39604035,-0.11373981,1
-0.39026013,-0.02210505,128
-0.11113864,-0.13102712,32
-0.26024637,0.13246505,32
-0.05236467,-0.01727358,2
0.24818167,-0.06402112,1
-0.2570701,0.21920377,2
0.34899807,0.020840472,1
0.37012538,0.12752436,1
0.5744721,-0.07921825,4
-0.31392452,0.23048016,1024
0.42104033,-0.06433767,1
0.070163846,-0.10965868,1
-0.14556223,0.10973275,20
-0.052061472,0.45155331,128
-0.0983005,0.242635,4
-0.016200386,-0.28768468,8
0.12982956,0.44803825,1
-0.40414628,0.03793605,1
0.3911705,0.09871479,4
0.29279745,-0.022648273,1
-0.08404701,-0.1192164,4
-0.0645448,0.14296491,2
-0.097345,0.14623618,4
-0.18765827,0.10120228,2
-0.0625214,-0.2675172,1
-0.07209236,-0.18907799,4
-0.30430654,0.063776866,2
-0.17789212,0.19833142,4
-0.3338502,0.06818568,16
-0.27354938,-0.061258268,4
0.0150374025,-0.20947428,2
-0.1632858,-0.24068286,256
0.12754136,0.09333555,1
-0.33561924,-0.0636191,32
-0.033918817,0.51452583,2
-0.009258113,0.3054591,1
0.5018509,-0.15715665,2
0.16381045,-0.10128796,1
0.39118323,0.2797842,1
0.6398166,-0.17513904,1
-0.04707472,0.24234544,2
-0.13571852,0.26913902,1
0.04932931,0.3897196,4
-0.33845988,0.1380696,2
-0.13622287,-0.03276608,1
-0.11701648,0.18820561,2
-0.15639247,0.09308792,24
-0.008438946,0.24647793,1
0.09174839,-0.10643836,1
-0.31912786,0.12142194,64
0.03846871,-0.05908428,2
-0.122990765,-0.24624658,1
-0.24283344,0.095950276,10
0.6418334,-0.089488566,1
-0.2816101,-0.2530695,1
-0.37308255,-0.052268345,256
-0.12266734,-0.40699035,8
0.43193278,-0.06937372,1
0.1375653,0.030926071,2
-0.16893813,0.11137719,32
-0.042462144,-0.07084902,1
0.44181815,0.112487726,1
0.63973147,-0.036724754,1
-0.16879195,0.11978937,192
0.11613794,-0.031401765,1
-0.02716978,-0.036339276,2
0.4450645,0.045561388,1
0.17039734,0.16896412,2
0.48083293,-0.2431556,2
-0.045565683,-0.03395033,8
-0.094883665,-0.2748021,4
0.50982857,-0.11394621,1
0.14585613,0.30439383,1
0.6079789,-0.064584926,1
-0.2929092,0.23775753,96
0.045693714,0.042902485,2
-0.22275479,-0.027289644,8
0.26056635,0.18740585,1
0.046750236,-0.06707658,2
0.45456046,-0.20146896,2
-0.22595355,-0.04808709,24
-0.062129837,0.17526965,2
-0.23540767,0.24222559,8
-0.15896879,-0.18274717,256
-0.3523262,-0.023124864,16
-0.23279482,0.3336907,4
0.17184366,-0.03127411,8
-0.2467566,-0.0081962,16
0.20392454,-0.08920963,1
-0.18681435,0.13169767,128
-0.31494132,-0.12149063,64
0.6251687,-0.071861796,1
-0.019562924,0.049747203,1
-0.31357598,-0.32033232,8
-0.14075004,-0.16876417,1
0.11199594,0.16256188,1
0.2784283,-0.112483166,1
0.44105002,0.10617187,1
-0.20019409,0.06836451,2
0.1965043,-0.32474402,2
0.6079789,-0.064584926,1
-0.20164314,-0.2053659,4
-0.050960887,-0.15862367,4
0.25695798,-0.2506968,1
-0.2607369,-0.35941368,4
0.24971601,0.010074499,1
0.40414226,-0.12085179,1
-0.026218666,-0.32049963,2
0.34222975,0.18887755,1
0.04815943,-0.18671735,48
-0.15838984,0.001456877,4
-0.3560471,0.20093726,16
0.36295608,0.08947137,1
-0.2765037,-0.17167617,2
-0.27929085,-0.15243451,8
0.15539579,0.13034149,2
0.1522312,0.324845,1
-0.1118677,-0.10348231,1
0.5208284,0.14987735,1
0.530976,-0.06708219,1
0.025596825,-0.06254756,1
0.0016669218,0.32680282,4
0.25631186,0.064193495,2
-0.22882414,-0.11753872,4
0.65077,0.09230839,1
-0.1289877,-0.14206985,4
0.20723641,-0.004645107,2
0.022695709,0.25214392,2
-0.35096908,0.029136902,256
0.33153373,0.091251224,1
-0.24973269,-0.28568614,1
0.2510891,0.2007524,1
0.43390876,0.04077826,1
-0.16439071,-0.21417579,2
0.40670854,0.014154795,1
0.08812792,-0.28336376,4
-0.24253422,0.3396775,2
-0.062795535,-0.19099933,8
-0.3047936,-0.15437742,64
0.0890583,0.17600329,1
-0.12404856,-0.24166177,1
-0.17606112,-0.05084492,32
0.48326707,0.08277341,1
0.1577417,0.056282256,2
-0.22678699,-0.059915114,2
0.090746924,0.54869395,1
-0.23619221,0.06985839,128
-0.29151687,0.2637538,4
0.2830681,0.102229066,2
-0.2519066,-0.060237084,2
-0.16465789,-0.15208174,8
0.32765707,-0.0048254314,1
0.06536324,0.401741,4
-0.2564926,-0.14850257,256
-0.28576106,-0.14048016,128
0.0658251,-0.042197593,1
-0.06306991,0.41876823,96
0.12901464,0.30724412,2
0.3919227,-0.03211193,1
-0.046468776,-0.26393208,8
-0.36460152,0.091860645,48
-0.2950687,0.18014355,4
-0.2937853,-0.055083588,128
-0.17876668,-0.19135024,2
-0.11668082,0.065666646,2
0.440127,-0.019835612,1
0.09737005,0.36481354,1
0.13840236,-0.035484996,2
0.51963115,0.020592019,2
-0.2123252,0.14054748,384
0.3487714,-0.11423859,1
0.43133673,0.2569336,1
-0.21630469,0.2081286,4
0.5607236,-0.069168516,2
0.13344169,0.0073718606,2
-0.2222998,0.031638857,1
0.22715673,-0.055380747,1
-0.15502784,-0.0073115113,4
-0.25205705,0.13242984,28
0.6245689,0.048147142,2
-0.25542316,0.0818732,4
0.278081,-0.119364716,1
0.51514137,-0.11136033,1
-0.064061925,0.008706973,1
0.20933348,-0.029922465,8
-0.20285442,0.38568684,2
0.028583575,-0.21802951,2
-0.0146646,-0.03724511,2
-0.09420555,-0.15614247,4
0.15824805,0.273342,1
-0.33386737,0.1773969,256
-0.03946528,-0.14209628,2
-0.34745207,0.14593625,512
-0.30970216,-0.08874864,1
-0.19720905,0.013424268,12
0.26183942,0.29120493,2
-0.0707352,-0.099370904,12
0.3885627,0.2119068,1
0.3357328,-0.19527422,1
-0.08419186,-0.12192452,8
-0.13164237,-0.08792459,4
-0.2730706,-0.023054978,512
-0.307398,0.1266528,384
-0.19059178,-0.13655996,32
0.37967893,0.04952696,1
-0.21949878,-0.08770392,4
0.22777313,-0.22514637,2
-0.17720653,0.058667332,4
-0.17331305,0.13422404,2
-0.38458672,0.08730776,2
-0.19685215,0.18343551,1
-0.11209096,0.09276717,2
-0.23021576,-0.18265301,2
0.48608494,-0.08436032,2
0.056903407,-0.08266602,1
0.19214758,-0.06580324,1
-0.13869394,0.18943712,1
-0.24664715,0.2022959,2
-0.31385365,-0.008382829,2
-0.05353061,0.28360635,16
-0.1272183,0.33011937,3
-0.19457509,0.21793927,4
0.035264883,0.061896544,2
0.54628855,-0.02297038,1
0.58548725,0.14953755,1
0.17162117,-0.109788045,4
0.05329373,-0.08249628,4
0.49907488,0.024975596,2
-0.06584806,-0.29976103,2
0.14223988,0.13669871,1
0.61697876,0.093509555,1
-0.32741746,0.07933963,4
-0.15442838,0.030860065,2
-0.05405913,-0.30479085,8
0.42772347,-0.034844626,4
0.551076,-0.039069694,1
-0.08195055,-0.31279248,2
0.3227178,-0.08527681,1
-0.09344371,-0.27813062,2
0.5601057,-0.22802068,2
-0.18249907,0.08648254,2
-0.12934075,0.027575333,48
0.10520457,0.08924739,1
0.22870308,0.16464485,1
-0.2514103,-0.19842221,16
0.45866454,-0.010247326,1
-0.31559655,-0.24494155,1
-0.15146407,-0.29391786,2
0.16923453,-0.079004034,4
-0.17872441,0.37960368,4
0.5058205,0.0016028067,1
0.16010211,-0.041329443,3
-0.1844747,0.29923823,2
0.49437702,0.034859695,1
-0.2111255,-0.2721568,1
-0.13304019,-0.14251958,1
-0.2441088,-0.33555055,24
-0.116299324,-0.098890476,1
-0.3238567,-0.10524198,16
-0.068207584,-0.3606105,2
0.16723229,-0.027719786,1
-0.38377306,0.13973689,512
-0.05697902,-0.10763098,1
-0.08656974,0.43065193,1
-0.12552814,-0.14550845,2
-0.41863158,0.18005225,256
-0.17797314,0.3027701,40
-0.23533335,-0.054823827,1
-0.26069796,0.064383365,8
0.45184445,0.045442123,1
0.5616129,0.065717965,1
0.6073755,0.1672358,1
0.022453561,-0.014368813,1
-0.31452385,0.17697063,2
-0.16926669,-0.35618418,64
0.058936007,0.28875944,1
-0.115459226,0.23994966,4
-0.3338334,0.075822234,24
0.037274256,-0.047649533,1
-0.07631804,-0.36633664,32
0.06492592,0.2717356,1
0.04966464,0.26383522,2
-0.329823,-0.18173385,8
0.42297345,0.023901524,1
-0.21191007,-0.12493735,1
0.010738833,0.0032353299,4
0.5520419,0.033105265,1
0.5998534,0.032150745,1
0.57844406,-0.06699038,1
-0.19861072,-0.02844628,4
-0.041489653,-0.05444749,2
-0.35619405,-0.09997845,4
0.1934212,-0.028085327,2
-0.25206444,0.10648913,32
0.36692017,-0.06206506,2
0.35009792,0.1983783,1
-0.18060967,0.2770522,4
0.0042217807,0.37784663,2
-0.31866017,0.09354435,2
-0.29697475,0.10973812,256
0.10115049,0.15599443,2
-0.27340597,0.02618973,4
0.027486704,-0.1559301,2
0.006094531,-0.25012618,8
0.006333789,0.19091606,1
-0.16881686,0.12518096,1
0.037537318,0.2254983,1
-0.10052049,0.25286794,1
-0.019763723,-0.078545704,8
0.35554352,-0.04076548,1
0.2502913,-0.18027791,2
-0.14364198,0.3979627,1
0.1837226,0.07142235,2
0.6009458,-0.1449821,2
-0.3557449,0.12630412,144
0.38368243,0.20434031,1
-0.21471013,-0.14027484,8
-0.29865336,0.2158726,64
-0.33344418,0.28148514,110
0.04312586,-0.06508504,2
0.28516844,-0.16754164,2
-0.0741787,0.18283586,2
-0.10599748,-0.18916029,2
0.20675972,0.02542707,1
0.5492737,-0.058347676,1
0.28190294,0.41595146,1
-0.25053227,0.056198515,4
-0.23150049,-0.07469414,8
0.019217797,0.28374055,1
-0.058632057,-0.001403565,28
-0.19930601,-0.14014235,256
-0.3187366,-0.16995606,1
0.596995,0.07562358,1
-0.14773408,-0.3131465,4
0.102610104,-0.100826696,2
-0.023754844,-0.06366481,128
-0.23963621,0.19772837,2
-0.08291822,-0.35251948,8
0.091675445,-0.1384942,1
-0.1962659,0.39194837,1
0.326849,-0.081508614,1
-0.38743562,0.20451593,512
-0.15346366,-0.2052543,8
0.38941327,0.044382866,1
0.030275729,-0.13531397,128
0.02405931,-0.06527694,1
-0.031167625,-0.12925333,1
-0.21280634,0.19982146,4
-0.33223593,0.09096021,24
-0.44571257,0.017001936,256
-0.19007987,-0.35496083,4
-0.039849307,0.51701045,1
-0.40848908,-0.009087897,64
-0.21906546,-0.013736096,8
-0.16905485,-0.35426247,4
